,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,thisloss
train_score,flow,classification,"(0, 0, 22)",243.0,9,5,conc,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9452733397483826,0.0,1.946608543395996
val_score,flow,classification,"(0, 0, 22)",243.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9452745318412781,0.0,1.9466227293014526
test_score,flow,classification,"(0, 0, 22)",243.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.612500011920929,0.9450570344924927,0.0,1.9446672201156616
train_score,flow,classification,"(0, 0, 23)",9.0,9,5,conc,0,,10813.0,917.0,258363.0,21597.0,0.9228190183639526,0.9218243956565857,0.33363160490989685,0.930692195892334,0.5632825493812561,0.48670515418052673,1.0118310451507568
val_score,flow,classification,"(0, 0, 23)",9.0,9,5,conc,0,,181.0,803.0,62197.0,7694.0,0.8801124691963196,0.18394309282302856,0.022984126582741737,0.6026830673217773,0.9885735511779785,0.027259578928351402,4.1898956298828125
test_score,flow,classification,"(0, 0, 23)",9.0,9,5,conc,0,,104.0,167.0,38153.0,4686.0,0.8874269127845764,0.38376384973526,0.02171189896762371,0.8108912110328674,0.6538397669792175,0.1125565767288208,1.6159049272537231
train_score,flow,classification,"(0, 0, 23)",27.0,9,5,conc,0,,9958.0,5717.0,253563.0,22452.0,0.903428852558136,0.63527911901474,0.30725085735321045,0.8853309750556946,1.1741536855697632,0.3724968731403351,1.3427215814590454
val_score,flow,classification,"(0, 0, 23)",27.0,9,5,conc,0,,484.0,2487.0,60513.0,7391.0,0.8606278300285339,0.16290810704231262,0.06146031618118286,0.5962098240852356,1.3372434377670288,-0.0018351865001022816,5.102524757385254
test_score,flow,classification,"(0, 0, 23)",27.0,9,5,conc,0,,410.0,978.0,37342.0,4380.0,0.8757133483886719,0.2953890562057495,0.08559498935937881,0.7619717121124268,1.0398938655853271,0.07224074751138687,3.4166324138641357
train_score,flow,classification,"(0, 0, 24)",9.0,9,5,conc,0,,12038.0,1578.0,257702.0,20372.0,0.9247507452964783,0.8841069340705872,0.37142857909202576,0.9408053755760193,1.0323594808578491,0.5520180463790894,0.9825114607810974
val_score,flow,classification,"(0, 0, 24)",9.0,9,5,conc,0,,379.0,739.0,62261.0,7496.0,0.8838093280792236,0.3389981985092163,0.048126984387636185,0.6222971677780151,1.4338027238845825,0.058983951807022095,3.231184482574463
test_score,flow,classification,"(0, 0, 24)",9.0,9,5,conc,0,,92.0,64.0,38256.0,4698.0,0.889537513256073,0.5897436141967773,0.019206680357456207,0.8263775110244751,1.1096062660217285,0.14991413056850433,1.552351951599121
train_score,flow,classification,"(0, 0, 24)",27.0,9,5,conc,0,,19618.0,1397.0,257883.0,12792.0,0.9513552188873291,0.9335236549377441,0.6053069829940796,0.9818504452705383,1.6004307270050049,0.7490594983100891,0.5763198137283325
val_score,flow,classification,"(0, 0, 24)",27.0,9,5,conc,0,,453.0,1900.0,61100.0,7422.0,0.8684725165367126,0.19252018630504608,0.057523809373378754,0.5965527296066284,2.5212481021881104,0.034214362502098083,5.2626190185546875
test_score,flow,classification,"(0, 0, 24)",27.0,9,5,conc,0,,289.0,759.0,37561.0,4501.0,0.8779867887496948,0.2757633626461029,0.06033403053879738,0.7750465273857117,1.8591818809509277,0.07812056690454483,2.068355083465576
train_score,flow,classification,"(0, 0, 25)",9.0,9,5,conc,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.6335176825523376,0.6891196370124817,0.030322818085551262,2.1810641288757324
val_score,flow,classification,"(0, 0, 25)",9.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6104747653007507,0.6893641352653503,0.03829953074455261,2.1830523014068604
test_score,flow,classification,"(0, 0, 25)",9.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5683110952377319,0.6899844408035278,0.0029049774166196585,2.189366579055786
train_score,flow,classification,"(0, 0, 26)",9.0,9,5,conc,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.583329975605011,0.6827197670936584,0.014448272995650768,2.1749465465545654
val_score,flow,classification,"(0, 0, 26)",9.0,9,5,conc,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.5824478268623352,0.6802422404289246,0.10845687985420227,2.1689066886901855
test_score,flow,classification,"(0, 0, 26)",9.0,9,5,conc,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6452476382255554,0.6791719794273376,0.0381636768579483,2.146660089492798
train_score,rgb,classification,"(0, 0, 0)",9.0,3,2.5,none,0,0.7802630662918091,30159.0,15771.0,688345.0,57841.0,0.9092909693717957,0.6530521512031555,0.33854901790618896,0.8963747620582581,0.7432238459587097,0.34135639667510986,
val_score,rgb,classification,"(0, 0, 0)",9.0,3,2.5,none,0,1.2304105758666992,733.0,209.0,21012.0,1871.0,0.9590821266174316,0.7770270109176636,0.29430893063545227,0.9391538500785828,0.5618677735328674,0.607550323009491,
test_score,rgb,classification,"(0, 0, 0)",9.0,3,2.5,none,0,1.2592321634292603,4775.0,1208.0,114028.0,9649.0,0.9221033453941345,0.7973182201385498,0.3350774049758911,0.9145851135253906,0.5813426971435547,0.14976495504379272,
train_score,rgb,classification,"(0, 0, 0)",27.0,3,2.5,none,0,0.6008168458938599,14589.0,3813.0,229071.0,14660.0,0.9398287534713745,0.7911321520805359,0.4966041147708893,0.9404875040054321,0.8419333696365356,0.41427135467529297,
val_score,rgb,classification,"(0, 0, 0)",27.0,3,2.5,none,0,1.3586863279342651,10780.0,2742.0,185098.0,12656.0,0.9330903887748718,0.8005905151367188,0.459876149892807,0.9614397287368774,0.8642758727073669,0.5576170086860657,
test_score,rgb,classification,"(0, 0, 0)",27.0,3,2.5,none,0,1.5429072380065918,11473.0,2613.0,184305.0,12015.0,0.937976062297821,0.8143028020858765,0.4827209413051605,0.9627130627632141,0.8540962934494019,0.5789318680763245,
train_score,rgb,classification,"(0, 0, 1)",9.0,3,2.5,none,0,0.39548394083976746,10015.0,2088.0,146650.0,9176.0,0.9961659908294678,0.8309250473976135,0.5100078582763672,0.9542093873023987,0.7946407794952393,0.4587411880493164,
val_score,rgb,classification,"(0, 0, 1)",9.0,3,2.5,none,0,2.4269819259643555,1529.0,485.0,748138.0,53967.0,0.9263847470283508,0.7438151240348816,0.4313388764858246,0.9324339032173157,0.8206923007965088,0.3954094350337982,
test_score,rgb,classification,"(0, 0, 1)",9.0,3,2.5,none,0,2.475207805633545,4009.0,1325.0,81651.0,6321.0,0.9344395995140076,0.7850580215454102,0.4390960931777954,0.8513858318328857,0.7270546555519104,0.36200064420700073,
train_score,rgb,classification,"(0, 0, 2)",9.0,3,2.5,none,0,0.07731989771127701,12205.0,5313.0,268546.0,22102.0,0.9161533117294312,0.6953588128089905,0.3540058732032776,0.8741569519042969,0.8488353490829468,0.467217355966568,
val_score,rgb,classification,"(0, 0, 2)",9.0,3,2.5,none,0,7.844089508056641,3425.0,5045.0,120294.0,12014.0,0.8794853091239929,0.4203845262527466,0.22860980033874512,0.8146930932998657,0.8135809302330017,0.42037665843963623,
test_score,rgb,classification,"(0, 0, 2)",9.0,3,2.5,none,0,10.208861351013184,93.0,102.0,1466.0,45.0,1.6512346267700195,0.6045487523078918,0.3488214910030365,0.8099617958068848,0.7719475626945496,0.1735413819551468,
train_score,rgb,classification,"(0, 0, 2)",27.0,3,2.5,none,0,0.04685138911008835,5952.0,1037.0,82331.0,4514.0,0.9495720863342285,0.8522995114326477,0.5689998269081116,0.9724798202514648,0.8468127250671387,0.5262462496757507,
val_score,rgb,classification,"(0, 0, 2)",27.0,3,2.5,none,0,11.61246109008789,28222.0,8823.0,436564.0,27463.0,0.9301683306694031,0.7612394690513611,0.5068756341934204,0.9199590682983398,1.1177425384521484,0.4461093544960022,
test_score,rgb,classification,"(0, 0, 2)",27.0,3,2.5,none,0,15.961844444274902,13158.0,8335.0,252315.0,19423.0,0.9097086191177368,0.6125274300575256,0.4004823863506317,0.8691574931144714,1.2505443096160889,0.39530497789382935,
train_score,rgb,classification,"(0, 0, 3)",9.0,3,2.5,none,0,0.33293578028678894,4177.0,1508.0,78793.0,5758.0,0.985577404499054,0.7850633263587952,0.37814974784851074,0.9806053042411804,0.010075828060507774,0.3336878716945648,
val_score,rgb,classification,"(0, 0, 3)",9.0,3,2.5,none,0,2.727517604827881,4393.0,3429.0,107235.0,8438.0,1.0707833766937256,0.5592004060745239,0.32664671540260315,0.8308025598526001,1.1040819883346558,0.23165921866893768,
test_score,rgb,classification,"(0, 0, 3)",9.0,3,2.5,none,0,2.6840646266937256,410.0,100.0,3330.0,75.0,0.9281483888626099,0.6750167608261108,0.32835671305656433,0.921162486076355,0.7606213092803955,0.24508386850357056,
train_score,rgb,classification,"(0, 0, 3)",27.0,3,2.5,none,0,0.2834201157093048,5561.0,1119.0,87379.0,5542.0,0.9620757102966309,0.8380165100097656,0.5088269114494324,0.9506988525390625,0.7575768232345581,0.4120989739894867,
val_score,rgb,classification,"(0, 0, 3)",27.0,3,2.5,none,0,159.58502197265625,7497.0,2900.0,128606.0,9062.0,0.9430017471313477,0.7206867933273315,0.44399523735046387,0.9369663596153259,1.1020715236663818,0.44580623507499695,
test_score,rgb,classification,"(0, 0, 3)",27.0,3,2.5,none,0,47.08562469482422,29025.0,13170.0,488165.0,33716.0,0.9196598529815674,0.6872264742851257,0.46143847703933716,0.9004043340682983,1.6826865673065186,0.39274168014526367,
train_score,rgb,classification,"(0, 0, 4)",9.0,3,2.5,none,0,1.0995144844055176,3763.0,2869.0,80116.0,6732.0,0.9126996994018555,0.569015622138977,0.3211382031440735,0.8817101120948792,1.1521029472351074,0.23534339666366577,
val_score,rgb,classification,"(0, 0, 4)",9.0,3,2.5,none,0,1.0995103120803833,20003.0,8355.0,392469.0,29854.0,0.9225919246673584,0.7082036733627319,0.40268611907958984,0.88672935962677,0.7750556468963623,0.3494802713394165,
test_score,rgb,classification,"(0, 0, 4)",9.0,3,2.5,none,0,1.0995101928710938,2045.0,600.0,27910.0,1440.0,0.9369120597839355,0.7760641574859619,0.5078088045120239,0.9604417681694031,1.1398069858551025,0.11658905446529388,
train_score,rgb,classification,"(0, 0, 4)",27.0,3,2.5,none,0,1.0991697311401367,5230.0,1554.0,99982.0,7462.0,0.9211091995239258,0.7713396549224854,0.4132264256477356,0.9391524195671082,0.959777295589447,0.3204292953014374,
val_score,rgb,classification,"(0, 0, 4)",27.0,3,2.5,none,0,1.0991642475128174,13714.0,3622.0,248218.0,17729.0,0.9244629740715027,0.7913497686386108,0.43488410115242004,0.9546750783920288,0.9620496034622192,0.43482521176338196,
test_score,rgb,classification,"(0, 0, 4)",27.0,3,2.5,none,0,1.099138855934143,15521.0,4180.0,281548.0,20195.0,0.9241740703582764,0.7878280282020569,0.4345671534538269,0.9545133709907532,0.9895524382591248,0.43515488505363464,
train_score,rgb,classification,"(0, 0, 5)",9.0,3,2.5,none,0,1.5776726007461548,10358.0,5632.0,255876.0,22350.0,0.9073678255081177,0.6459175944328308,0.31811514496803284,0.8307765126228333,0.7497392892837524,0.16305357217788696,
val_score,rgb,classification,"(0, 0, 5)",9.0,3,2.5,none,0,1.7095633745193481,8753.0,1031.0,235193.0,20800.0,0.9197143316268921,0.8939253091812134,0.29380953311920166,0.9050647020339966,0.78448885679245,0.22798678278923035,
test_score,rgb,classification,"(0, 0, 5)",9.0,3,2.5,none,0,1.5821800231933594,9573.0,1399.0,173481.0,12287.0,0.9304377436637878,0.8724936246871948,0.4379231333732605,0.9630681276321411,1.1330851316452026,0.4753146767616272,
train_score,rgb,classification,"(0, 0, 6)",9.0,3,2.5,none,0,0.6247758269309998,14057.0,4027.0,249326.0,15787.0,0.9633442163467407,0.7809855937957764,0.421121209859848,0.942918062210083,0.796316921710968,0.43276435136795044,
val_score,rgb,classification,"(0, 0, 6)",9.0,3,2.5,none,0,1.2525562047958374,7754.0,2641.0,112876.0,8203.0,0.919715940952301,0.7528137564659119,0.4241483509540558,0.9282006025314331,0.8052898049354553,0.36807411909103394,
test_score,rgb,classification,"(0, 0, 6)",9.0,3,2.5,none,0,1.3049424886703491,1452.0,201.0,11134.0,834.0,1.5985745191574097,0.9448819160461426,0.5454038977622986,0.9890715479850769,0.7368031740188599,0.3976984918117523,
train_score,rgb,classification,"(0, 0, 7)",9.0,3,2.5,none,0,0.2483150064945221,992.0,114.0,6195.0,344.0,0.9386057257652283,0.4191082715988159,0.5224171280860901,0.9615345597267151,0.03150763362646103,0.41215407848358154,
val_score,rgb,classification,"(0, 0, 7)",9.0,3,2.5,none,0,3.031609058380127,9811.0,2055.0,141659.0,8752.0,1.000020146369934,0.8300982117652893,0.5186787247657776,0.9540514349937439,0.7908794283866882,0.46473610401153564,
test_score,rgb,classification,"(0, 0, 7)",9.0,3,2.5,none,0,2.8677587509155273,15760.0,4287.0,240830.0,16397.0,0.9266058206558228,0.7969570159912109,0.4640483856201172,0.943225085735321,0.7862109541893005,0.4321533739566803,
train_score,rgb,classification,"(0, 0, 8)",9.0,3,2.5,none,0,0.4037339687347412,16756.0,3495.0,245785.0,14404.0,0.9361774921417236,0.827415943145752,0.5377407073974609,0.9748011231422424,0.9116863012313843,0.5732107758522034,
val_score,rgb,classification,"(0, 0, 8)",9.0,3,2.5,none,0,1.8253878355026245,4735.0,4788.0,71436.0,4793.0,0.8882714509963989,0.4972172677516937,0.49695634841918945,0.8990890979766846,0.5485907196998596,0.3067981004714966,
test_score,rgb,classification,"(0, 0, 8)",9.0,3,2.5,none,0,2.4581692218780518,3730.0,7123.0,79949.0,7154.0,0.8542492985725403,0.34368377923965454,0.3427048921585083,0.8707512021064758,0.5914512276649475,0.03467065840959549,
train_score,rgb,classification,"(0, 0, 8)",27.0,3,2.5,none,0,0.4143802225589752,1917.0,226.0,19390.0,535.0,0.965335488319397,0.8943628668785095,0.7801653146743774,0.9829322099685669,0.6467338800430298,0.6518570780754089,
val_score,rgb,classification,"(0, 0, 8)",27.0,3,2.5,none,0,2.461817502975464,5206.0,10542.0,130740.0,12478.0,0.8551772832870483,0.32960182428359985,0.29343149065971375,0.8720054030418396,0.7949021458625793,0.14867185056209564,
test_score,rgb,classification,"(0, 0, 8)",27.0,3,2.5,none,0,2.7266483306884766,3933.0,6946.0,80126.0,6951.0,0.8581280708312988,0.36152219772338867,0.36135610938072205,0.8686776161193848,0.5195587277412415,0.07046621292829514,
train_score,rgb,classification,"(0, 0, 8)",81.0,3,2.5,none,0,0.41855907440185547,58551.0,11658.0,580118.0,15416.0,0.959322988986969,0.8339484333992004,0.791470468044281,0.9861730337142944,0.9500939249992371,0.7246385812759399,
val_score,rgb,classification,"(0, 0, 8)",81.0,3,2.5,none,0,2.0446643829345703,3693.0,1936.0,45616.0,2251.0,0.9220602512359619,0.6576737761497498,0.6226319074630737,0.9705890417098999,0.7759569883346558,0.5100904107093811,
test_score,rgb,classification,"(0, 0, 8)",81.0,3,2.5,none,0,2.4958648681640625,15154.0,9513.0,198391.0,10834.0,0.912953794002533,0.614093542098999,0.5828961730003357,0.9418143033981323,0.8724471926689148,0.44470593333244324,
train_score,rgb,classification,"(0, 0, 9)",9.0,3,2.5,none,0,0.09552167356014252,7760.0,1754.0,142220.0,9796.0,0.9380627870559692,0.8149975538253784,0.4241161644458771,0.9169570803642273,0.8517491221427917,0.41982582211494446,
val_score,rgb,classification,"(0, 0, 9)",9.0,3,2.5,none,0,3.7443737983703613,706.0,297.0,13623.0,969.0,1.521317720413208,0.0022197559010237455,0.36752352118492126,0.9041651487350464,0.7325954437255859,0.33635270595550537,
test_score,rgb,classification,"(0, 0, 9)",9.0,3,2.5,none,0,3.7178237438201904,14580.0,5943.0,289978.0,22550.0,0.9136448502540588,0.707308292388916,0.3837326169013977,0.9121944308280945,0.713196337223053,0.3947233557701111,
train_score,rgb,classification,"(0, 0, 10)",9.0,3,2.5,none,0,2.1724693775177,78.0,1142.0,14501.0,1649.0,0.8363327383995056,0.07407407462596893,0.04838709533214569,0.7764394283294678,1.337753176689148,0.0,
val_score,rgb,classification,"(0, 0, 10)",9.0,3,2.5,none,0,2.175698757171631,8872.0,3887.0,219573.0,19080.0,0.9115772247314453,0.69363933801651,0.319102942943573,0.8559032678604126,0.6929581165313721,0.17862844467163086,
test_score,rgb,classification,"(0, 0, 10)",9.0,3,2.5,none,0,2.170070171356201,9043.0,1061.0,240059.0,21122.0,0.9200485944747925,0.8943203687667847,0.2974810004234314,0.9059427976608276,0.7981129288673401,0.23847642540931702,
train_score,rgb,classification,"(0, 0, 10)",27.0,3,2.5,none,0,1.919693112373352,1706.0,257.0,24481.0,1566.0,1.021715760231018,0.8731908798217773,0.5200228691101074,0.9670710563659668,0.8837170004844666,0.4074535369873047,
val_score,rgb,classification,"(0, 0, 10)",27.0,3,2.5,none,0,1.9791947603225708,5847.0,972.0,84488.0,4958.0,0.9368836283683777,0.8572136163711548,0.5374619960784912,0.9655975103378296,0.8635830283164978,0.47362807393074036,
test_score,rgb,classification,"(0, 0, 10)",27.0,3,2.5,none,0,2.018632173538208,2711.0,383.0,33466.0,1718.0,0.9417309761047363,0.8717330098152161,0.567575216293335,0.9733328819274902,0.8486745357513428,0.45916831493377686,
train_score,rgb,classification,"(0, 0, 11)",9.0,3,2.5,none,0,1.9119549989700317,914.0,106.0,15158.0,994.0,0.9388130903244019,0.8859343528747559,0.5240644216537476,0.9643958210945129,0.7388092279434204,0.5512440204620361,
val_score,rgb,classification,"(0, 0, 11)",9.0,3,2.5,none,0,1.9830867052078247,15708.0,4824.0,285187.0,20391.0,0.924396276473999,0.7641776204109192,0.40981167554855347,0.9242857694625854,0.7872122526168823,0.3838318884372711,
test_score,rgb,classification,"(0, 0, 11)",9.0,3,2.5,none,0,2.013969659805298,8271.0,1315.0,147138.0,10526.0,0.9731800556182861,0.8607823848724365,0.4318199157714844,0.9540965557098389,0.8106358647346497,0.42814901471138,
train_score,rgb,classification,"(0, 0, 12)",9.0,3,2.5,none,0,0.2400323897600174,1652.0,329.0,27991.0,1850.0,0.9375448226928711,0.8300064206123352,0.4613795876502991,0.9582654237747192,0.9245676398277283,0.45352184772491455,
val_score,rgb,classification,"(0, 0, 12)",9.0,3,2.5,none,0,2.570899724960327,21660.0,12507.0,503065.0,42772.0,0.9076991677284241,0.6285397410392761,0.3302641212940216,0.8823228478431702,0.7556099891662598,0.3361198306083679,
test_score,rgb,classification,"(0, 0, 12)",9.0,3,2.5,none,0,2.544509172439575,17440.0,8999.0,436412.0,38311.0,0.9086882472038269,0.6580650210380554,0.3110625147819519,0.8814027309417725,0.8452262282371521,0.4040374159812927,
train_score,rgb,classification,"(0, 0, 13)",9.0,3,2.5,none,0,0.08279029279947281,3098.0,2373.0,60228.0,4849.0,0.9185640811920166,0.5680091977119446,0.34992486238479614,0.898054301738739,1.8414943218231201,0.23597952723503113,
val_score,rgb,classification,"(0, 0, 13)",9.0,3,2.5,none,0,8.144051551818848,16594.0,6657.0,321783.0,24215.0,0.9255431890487671,0.7175596356391907,0.40942639112472534,0.8908779621124268,0.7752625942230225,0.35646647214889526,
test_score,rgb,classification,"(0, 0, 13)",9.0,3,2.5,none,0,5.985169887542725,2489.0,711.0,35511.0,1960.0,0.9341120719909668,0.7821691036224365,0.4930126667022705,0.9365634918212891,0.8490230441093445,0.3442019820213318,
train_score,rgb,classification,"(0, 0, 14)",9.0,3,2.5,none,0,0.11261168122291565,16750.0,4655.0,286489.0,19613.0,0.9253098368644714,0.7844071984291077,0.46647539734840393,0.9358318448066711,0.7681066989898682,0.46377018094062805,
val_score,rgb,classification,"(0, 0, 14)",9.0,3,2.5,none,0,4.064198017120361,17518.0,5909.0,323261.0,24101.0,0.9186443090438843,0.7457247972488403,0.40870681405067444,0.9213812947273254,0.7244405150413513,0.4043068587779999,
test_score,rgb,classification,"(0, 0, 14)",9.0,3,2.5,none,0,3.986917734146118,9189.0,4162.0,183851.0,14320.0,0.9219040274620056,0.6832510828971863,0.38086846470832825,0.8833534717559814,0.8213958144187927,0.2921004593372345,
train_score,rgb,classification,"(0, 0, 15)",9.0,3,2.5,none,0,2.0941858291625977,10178.0,3308.0,186300.0,13514.0,0.920121431350708,0.7563633322715759,0.4366660714149475,0.9243875741958618,0.7802942395210266,0.41548219323158264,
